,Solar8000/HR,Solar8000/ART_SBP,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/ETCO2
1970-01-01 01:51:11+00:00,101.8076923076923,124.08333333333333,62.833333333333336,90.625,89.47058094884181,20.13325082508251
1970-01-01 01:51:12+00:00,102.0,124.04166666666667,62.625,90.58333333333333,89.51645402370039,20.170379537953796
1970-01-01 01:51:13+00:00,101.96153846153847,124.33333333333333,62.708333333333336,90.66666666666667,89.63925017548205,20.249174917491747
1970-01-01 01:51:14+00:00,101.8076923076923,124.375,62.875,90.625,89.76204632726373,20.36963696369637
1970-01-01 01:51:15+00:00,101.73076923076923,124.20833333333333,62.75,90.5,89.84638094058384,20.448432343234323
1970-01-01 01:51:16+00:00,101.92307692307692,124.08333333333333,62.5,90.41666666666667,89.9691770923655,20.36056105610561
1970-01-01 01:51:17+00:00,102.07692307692308,124.0,62.375,90.375,90.09197324414716,20.231023102310232
1970-01-01 01:51:18+00:00,102.23076923076923,124.16666666666667,62.583333333333336,90.45833333333333,90.02341137123746,20.22648514851485
1970-01-01 01:51:19+00:00,102.42307692307692,124.08333333333333,62.791666666666664,90.5,89.95484949832777,20.221947194719473
1970-01-01 01:51:20+00:00,101.96153846153847,123.58333333333333,62.916666666666664,90.5,89.96321070234113,20.25907590759076
1970-01-01 01:51:21+00:00,101.46153846153847,123.875,63.0,90.625,89.97157190635451,20.25453795379538
1970-01-01 01:51:22+00:00,101.65384615384616,124.41666666666667,62.958333333333336,90.75,90.17224080267557,20.291666666666668
1970-01-01 01:51:23+00:00,101.88461538461539,124.04166666666667,62.916666666666664,90.66666666666667,90.37290969899665,20.328795379537954
1970-01-01 01:51:24+00:00,101.92307692307692,123.625,62.833333333333336,90.58333333333333,90.45819397993311,20.282590759075905
1970-01-01 01:51:25+00:00,101.88461538461539,124.125,62.791666666666664,90.75,90.54347826086956,20.278052805280527
1970-01-01 01:51:26+00:00,101.8076923076923,124.5,62.791666666666664,90.91666666666667,90.78260869565217,20.315181518151814
1970-01-01 01:51:27+00:00,101.73076923076923,123.79166666666667,62.583333333333336,90.70833333333333,91.02173913043478,20.3523102310231
